Date Open High Low Close Volume Adj Close
2016-03-16 61.48 63.82 61.41 63.720001 1768100 63.720001
2016-03-15 59.00 61.630001 58.91 61.490002 2404500 61.490002
2016-03-14 62.400002 62.959999 62.009998 62.34 976000 62.34
2016-03-11 61.810001 62.970001 61.560001 62.779999 1488700 62.779999
2016-03-10 62.049999 62.080002 60.369999 61.009998 1705800 61.009998
2016-03-09 63.150002 63.369999 61.349998 62.110001 1876100 62.110001
2016-03-08 64.419998 64.620003 63.060001 63.119999 1823200 63.119999
2016-03-07 62.950001 65.370003 62.950001 65.220001 1763200 65.220001
2016-03-04 62.73 63.84 62.18 63.200001 1124600 63.200001
2016-03-03 62.650002 63.09 62.189999 62.450001 1521100 62.450001
2016-03-02 61.650002 62.82 61.630001 62.560001 2584700 62.560001
2016-03-01 61.490002 62.27 60.75 62.27 1109800 62.27
2016-02-29 61.27 61.73 60.73 60.779999 1168300 60.779999
2016-02-26 61.259998 61.59 60.84 61.110001 948900 61.110001
2016-02-25 59.77 60.650002 59.209999 60.540001 1410200 60.540001
2016-02-24 59.34 60.049999 58.150002 59.779999 1746100 59.359998
2016-02-23 61.349998 61.799999 60.25 60.380001 1140800 59.955785
2016-02-22 61.48 62.060001 61.16 61.450001 2515400 61.018267
2016-02-19 61.470001 61.52 60.209999 60.619999 2187900 60.194096
2016-02-18 61.529999 62.279999 61.09 61.650002 1465200 61.216862
2016-02-17 60.919998 62.32 60.610001 61.650002 1571300 61.216862
2016-02-16 59.84 60.299999 58.759998 60.290001 1556300 59.866417
2016-02-12 57.970001 59.470001 57.389999 59.189999 1597000 58.774143
2016-02-11 55.919998 57.419998 55.299999 57.25 2246400 56.847774
2016-02-10 58.259998 59.02 56.900002 57.009998 1876700 56.609459
2016-02-09 58.889999 59.50 57.450001 58.130001 2379500 57.721593
2016-02-08 59.150002 59.849998 58.700001 59.669998 1256000 59.25077
2016-02-05 59.459999 60.380001 59.080002 59.939999 1496600 59.518873
2016-02-04 58.25 61.279999 58.23 59.669998 2011400 59.25077
2016-02-03 57.459999 58.560001 55.779999 58.240002 2513900 57.83082
2016-02-02 57.150002 57.380001 56.380001 56.82 3151000 56.420795
2016-02-01 57.169998 58.110001 56.950001 57.82 2012800 57.413769
2016-01-29 56.880001 58.50 56.880001 58.450001 2142000 58.039344
2016-01-28 56.610001 56.98 55.580002 56.619999 2072800 56.222199
2016-01-27 55.77 56.919998 54.919998 55.310001 2106500 54.921406
2016-01-26 53.709999 57.18 53.540001 56.060001 4152500 55.666136
2016-01-25 53.18 53.639999 52.490002 53.060001 2471100 52.687214
2016-01-22 54.099998 54.599998 52.75 53.290001 2183100 52.915597
2016-01-21 52.509998 53.91 52.00 52.849998 1469300 52.478686
2016-01-20 52.50 52.970001 50.91 52.650002 1952200 52.280094
2016-01-19 53.50 53.970001 52.66 53.240002 2087000 52.865949
2016-01-15 53.740002 53.900002 52.700001 52.900002 3017300 52.528338
2016-01-14 55.380001 56.419998 54.240002 55.709999 3115400 55.318593
2016-01-13 55.720001 57.509998 55.23 55.32 2024600 54.931334
2016-01-12 57.950001 58.23 55.080002 56.470001 4214900 56.073256
2016-01-11 58.00 58.279999 56.549999 56.970001 2210100 56.569743
2016-01-08 58.560001 58.84 57.630001 57.84 2166000 57.433629
2016-01-07 58.099998 59.16 57.73 58.34 1624500 57.930116
2016-01-06 59.439999 60.049999 58.900002 59.189999 1237500 58.774143
2016-01-05 61.66 61.880001 59.970001 60.470001 1078400 60.045152
2016-01-04 60.119999 61.66 59.830002 61.639999 1962000 61.20693
2015-12-31 61.27 62.029999 61.009998 61.310001 580100 60.879251
2015-12-30 61.810001 62.470001 61.549999 61.68 802600 61.24665
2015-12-29 62.700001 63.349998 61.75 62.169998 1196800 61.733206
2015-12-28 62.200001 62.459999 61.799999 62.310001 2066400 61.872225
2015-12-24 62.029999 62.73 61.970001 62.400002 1096900 61.961593
2015-12-23 60.450001 62.50 60.450001 62.07 1499200 61.63391
